name repository,creator user,url_html issue,url_api issue,title,body,state,pull request,data open,updated at
kube-scheduler,fanux,https://github.com/kubernetes/kube-scheduler/issues/1,https://api.github.com/repos/kubernetes/kube-scheduler/issues/1,"Scheduler policy was deprecated in 1.12, how to extend scheduler?","Scheduler policy was deprecated in 1.12? How can I use HTTP extender?
```
o.Deprecated.AddFlags(fs, &o.ComponentConfig)
```

https://github.com/kubernetes/community/blob/master/contributors/design-proposals/scheduling/scheduler_extender.md

We need to extend scheduler badly...",closed,False,2018-11-19 04:02:25,2019-03-30 14:36:27
kube-scheduler,joelsmith,https://github.com/kubernetes/kube-scheduler/pull/2,https://api.github.com/repos/kubernetes/kube-scheduler/issues/2,Update embargo doc link in SECURITY_CONTACTS and change PST to PSC,See https://github.com/kubernetes/security/issues/8 for more information,closed,True,2019-03-08 18:10:54,2019-03-09 01:22:49
