name repository,creator user,url_html issue,url_api issue,title,body,state,pull request,data open,updated at
fabric-chaincode-java,bram209,https://github.com/hyperledger/fabric-chaincode-java/pull/2,https://api.github.com/repos/hyperledger/fabric-chaincode-java/issues/2,Build kotlin gradle dsl projects,"Add a check for `build.gradle.kts` file in the project root dir to prevent it from building through maven

[https://jira.hyperledger.org/browse/FAB-14292](https://jira.hyperledger.org/browse/FAB-14292)
",closed,True,2019-02-21 14:15:04,2019-02-22 10:16:07
fabric-chaincode-java,kedarr,https://github.com/hyperledger/fabric-chaincode-java/pull/1,https://api.github.com/repos/hyperledger/fabric-chaincode-java/issues/1,Fix an issue with string formatting while logging. ,,closed,True,2017-12-01 13:43:46,2017-12-01 13:54:59
